Release_Date,Title,Popularity,Vote_Count,Vote_Average,Genre
2000,What Women Want,30.686,3164,below_avg,Comedy
2000,What Women Want,30.686,3164,below_avg,Romance
1971,Diamonds Are Forever,30.668,1540,below_avg,Adventure
1971,Diamonds Are Forever,30.668,1540,below_avg,Action
1971,Diamonds Are Forever,30.668,1540,below_avg,Thriller
2016,Throne of Elves,30.661,141,Popular,Fantasy
2016,Throne of Elves,30.661,141,Popular,Animation
2016,Throne of Elves,30.661,141,Popular,Family
2009,District 13: Ultimatum,30.656,903,below_avg,Action
2009,District 13: Ultimatum,30.656,903,below_avg,Thriller
2009,District 13: Ultimatum,30.656,903,below_avg,Crime
2011,Contagion,30.647,5001,Average,Drama
2011,Contagion,30.647,5001,Average,Thriller
2011,Contagion,30.647,5001,Average,Science Fiction
2005,Cheaper by the Dozen 2,30.639,1685,below_avg,Comedy
2005,Cheaper by the Dozen 2,30.639,1685,below_avg,Family
2005,Cheaper by the Dozen 2,30.639,1685,below_avg,Adventure
1992,FernGully: The Last Rainforest,30.633,442,below_avg,Family
1992,FernGully: The Last Rainforest,30.633,442,below_avg,Fantasy
1992,FernGully: The Last Rainforest,30.633,442,below_avg,Animation
1992,FernGully: The Last Rainforest,30.633,442,below_avg,Adventure
2020,Reaptown,30.627,8,not_popular,Horror
2020,Reaptown,30.627,8,not_popular,Thriller
2020,Reaptown,30.627,8,not_popular,Mystery
2007,Pokémon: The Rise of Darkrai,30.619,197,Average,Family
2007,Pokémon: The Rise of Darkrai,30.619,197,Average,Adventure
2007,Pokémon: The Rise of Darkrai,30.619,197,Average,Animation
2007,Pokémon: The Rise of Darkrai,30.619,197,Average,Fantasy
2007,Pokémon: The Rise of Darkrai,30.619,197,Average,Action
2008,Speed Racer,30.61,1176,below_avg,Family
2008,Speed Racer,30.61,1176,below_avg,Action
2008,Speed Racer,30.61,1176,below_avg,Adventure
2008,Speed Racer,30.61,1176,below_avg,Comedy
1998,Pokémon: The First Movie - Mewtwo Strikes Back,30.607,1131,Average,Animation
1998,Pokémon: The First Movie - Mewtwo Strikes Back,30.607,1131,Average,Family
1998,Pokémon: The First Movie - Mewtwo Strikes Back,30.607,1131,Average,Adventure
1998,Pokémon: The First Movie - Mewtwo Strikes Back,30.607,1131,Average,Fantasy
1998,Pokémon: The First Movie - Mewtwo Strikes Back,30.607,1131,Average,Action
2018,Searching,30.597,3052,Popular,Thriller
2018,Searching,30.597,3052,Popular,Mystery
2018,Searching,30.597,3052,Popular,Drama
2020,The 100 Candles Game,30.593,84,not_popular,Horror
2010,Camp Rock 2: The Final Jam,30.589,1329,below_avg,Comedy
2010,Camp Rock 2: The Final Jam,30.589,1329,below_avg,Music
2010,Camp Rock 2: The Final Jam,30.589,1329,below_avg,TV Movie
2017,Acts of Vengeance,30.563,437,not_popular,Thriller
2017,Acts of Vengeance,30.563,437,not_popular,Action
2017,Acts of Vengeance,30.563,437,not_popular,Drama
2007,No Country for Old Men,30.562,9478,Popular,Crime
2007,No Country for Old Men,30.562,9478,Popular,Drama
2007,No Country for Old Men,30.562,9478,Popular,Thriller
2012,The Lucky One,30.554,2980,Average,Drama
2012,The Lucky One,30.554,2980,Average,Romance
2016,New Initial D the Movie - Legend 3: Dream,30.55,39,Popular,Action
2016,New Initial D the Movie - Legend 3: Dream,30.55,39,Popular,Animation
2016,New Initial D the Movie - Legend 3: Dream,30.55,39,Popular,Drama
2016,How to Be Single,30.528,2809,below_avg,Comedy
2016,How to Be Single,30.528,2809,below_avg,Romance
2009,Surrogates,30.527,2577,below_avg,Science Fiction
2009,Surrogates,30.527,2577,below_avg,Action
2009,Surrogates,30.527,2577,below_avg,Thriller
1973,Enter the Dragon,30.52,1380,Popular,Action
1975,One Flew Over the Cuckoo's Nest,30.508,8415,Popular,Drama
1994,The Land Before Time: The Great Valley Adventure,30.498,456,below_avg,Animation
1994,The Land Before Time: The Great Valley Adventure,30.498,456,below_avg,Adventure
1994,The Land Before Time: The Great Valley Adventure,30.498,456,below_avg,Family
2021,Bliss,30.494,454,not_popular,Science Fiction
2021,Bliss,30.494,454,not_popular,Romance
2021,Bliss,30.494,454,not_popular,Drama
2016,The Light Between Oceans,30.48,1176,Average,Drama
2016,The Light Between Oceans,30.48,1176,Average,Romance
2021,Dear Rider: The Jake Burton Story,30.475,7,not_popular,Documentary
2009,Prison Break: The Final Break,30.471,510,Popular,Action
2009,Prison Break: The Final Break,30.471,510,Popular,Drama
2009,Prison Break: The Final Break,30.471,510,Popular,Thriller
2013,Captain Phillips,30.471,5704,Popular,Action
2013,Captain Phillips,30.471,5704,Popular,Drama
2013,Captain Phillips,30.471,5704,Popular,Thriller
2006,A Movie of Eggs,30.454,238,Popular,Animation
2006,A Movie of Eggs,30.454,238,Popular,Comedy
2005,Wallace & Gromit: The Curse of the Were-Rabbit,30.447,2072,Average,Adventure
2005,Wallace & Gromit: The Curse of the Were-Rabbit,30.447,2072,Average,Animation
2005,Wallace & Gromit: The Curse of the Were-Rabbit,30.447,2072,Average,Comedy
2005,Wallace & Gromit: The Curse of the Were-Rabbit,30.447,2072,Average,Family
2003,Peter Pan,30.438,2191,Popular,Adventure
2003,Peter Pan,30.438,2191,Popular,Fantasy
2003,Peter Pan,30.438,2191,Popular,Family
2013,Mama,30.424,3506,below_avg,Horror
1959,The Diary of Anne Frank,30.411,277,Popular,Drama
1959,The Diary of Anne Frank,30.411,277,Popular,History
2017,Trolls Holiday,30.404,396,Average,Adventure
2017,Trolls Holiday,30.404,396,Average,Animation
2017,Trolls Holiday,30.404,396,Average,Family
2017,Trolls Holiday,30.404,396,Average,Fantasy
1993,Jurassic Park,30.4,13222,Popular,Adventure
1993,Jurassic Park,30.4,13222,Popular,Science Fiction
1993,The Good Son,30.389,730,Average,Thriller
1999,Cruel Intentions,30.377,2554,Average,Drama
1999,Cruel Intentions,30.377,2554,Average,Romance
2009,Planet 51,30.372,1647,not_popular,Family
2009,Planet 51,30.372,1647,not_popular,Comedy
2009,Planet 51,30.372,1647,not_popular,Science Fiction
2009,Planet 51,30.372,1647,not_popular,Adventure
2009,Planet 51,30.372,1647,not_popular,Animation
1984,Police Academy,30.334,2017,Average,Comedy
1984,Police Academy,30.334,2017,Average,Crime
2009,Fantastic Mr. Fox,30.315,3967,Popular,Adventure
2009,Fantastic Mr. Fox,30.315,3967,Popular,Animation
2009,Fantastic Mr. Fox,30.315,3967,Popular,Comedy
2009,Fantastic Mr. Fox,30.315,3967,Popular,Family
2016,Risen,30.303,657,below_avg,Drama
2016,Risen,30.303,657,below_avg,History
2000,Pokémon 3: The Movie - Spell of the Unown,30.3,483,below_avg,Adventure
2000,Pokémon 3: The Movie - Spell of the Unown,30.3,483,below_avg,Fantasy
2000,Pokémon 3: The Movie - Spell of the Unown,30.3,483,below_avg,Animation
2000,Pokémon 3: The Movie - Spell of the Unown,30.3,483,below_avg,Action
2000,Pokémon 3: The Movie - Spell of the Unown,30.3,483,below_avg,Family
2017,All Saints,30.292,45,below_avg,Drama
2017,All Saints,30.292,45,below_avg,Comedy
2017,Immortal Demon Slayer,30.252,117,Popular,Fantasy
2017,Immortal Demon Slayer,30.252,117,Popular,Action
2017,Immortal Demon Slayer,30.252,117,Popular,Adventure
2021,Azor,30.244,27,below_avg,Drama
2021,Azor,30.244,27,below_avg,Thriller
2017,Wish Upon,30.242,1086,not_popular,Horror
2017,Wish Upon,30.242,1086,not_popular,Thriller
2017,Wish Upon,30.242,1086,not_popular,Fantasy
2015,Tremors 5: Bloodlines,30.241,304,not_popular,Action
2015,Tremors 5: Bloodlines,30.241,304,not_popular,Adventure
2015,Tremors 5: Bloodlines,30.241,304,not_popular,Comedy
2015,Tremors 5: Bloodlines,30.241,304,not_popular,Horror
2015,Tremors 5: Bloodlines,30.241,304,not_popular,Science Fiction
2020,The Banker,30.238,530,Popular,Drama
2014,Rage,30.23,612,not_popular,Action
2014,Rage,30.23,612,not_popular,Crime
2014,Rage,30.23,612,not_popular,Thriller
2013,The Host,30.228,3531,below_avg,Action
2013,The Host,30.228,3531,below_avg,Adventure
2013,The Host,30.228,3531,below_avg,Romance
2013,The Host,30.228,3531,below_avg,Science Fiction
2013,The Host,30.228,3531,below_avg,Thriller
1993,Return of the Living Dead III,30.227,618,Average,Science Fiction
1993,Return of the Living Dead III,30.227,618,Average,Horror
2019,Lady and the Tramp,30.219,1282,Popular,Family
2019,Lady and the Tramp,30.219,1282,Popular,Romance
2019,Lady and the Tramp,30.219,1282,Popular,Comedy
2013,The Book of Esther,30.217,12,below_avg,Drama
2006,Death Note: The Last Name,30.217,351,Average,Fantasy
2006,Death Note: The Last Name,30.217,351,Average,Thriller
2006,Death Note: The Last Name,30.217,351,Average,Mystery
2006,The Girl Who Leapt Through Time,30.209,1558,Popular,Fantasy
2006,The Girl Who Leapt Through Time,30.209,1558,Popular,Animation
2006,The Girl Who Leapt Through Time,30.209,1558,Popular,Drama
2006,The Girl Who Leapt Through Time,30.209,1558,Popular,Science Fiction
2015,Max,30.204,635,Average,Adventure
2015,Max,30.204,635,Average,Drama
2021,The Secret Lives of College Freshmen,30.203,1,not_popular,TV Movie
2021,The Secret Lives of College Freshmen,30.203,1,not_popular,Thriller
2013,Gravity,30.2,13149,Popular,Science Fiction
2013,Gravity,30.2,13149,Popular,Thriller
2013,Gravity,30.2,13149,Popular,Drama
1981,An American Werewolf in London,30.198,1762,Popular,Horror
1981,An American Werewolf in London,30.198,1762,Popular,Comedy
2017,Molly's Game,30.181,3033,Average,Crime
2017,Molly's Game,30.181,3033,Average,Drama
2014,Beauty and the Beast,30.17,1763,below_avg,Fantasy
2014,Beauty and the Beast,30.17,1763,below_avg,Romance
1984,Top Secret!,30.156,825,Average,Comedy
1989,The Gods Must Be Crazy II,30.149,353,Average,Action
1989,The Gods Must Be Crazy II,30.149,353,Average,Comedy
1998,Six Days Seven Nights,30.125,1100,below_avg,Adventure
1998,Six Days Seven Nights,30.125,1100,below_avg,Action
1998,Six Days Seven Nights,30.125,1100,below_avg,Comedy
1998,Six Days Seven Nights,30.125,1100,below_avg,Romance
1980,Cannibal Holocaust,30.117,1180,below_avg,Horror
2003,The Dreamers,30.09,2304,Popular,Drama
2003,The Dreamers,30.09,2304,Popular,Romance
2013,Water and Fire,30.088,103,Popular,Drama
2013,Water and Fire,30.088,103,Popular,Romance
1990,Dances with Wolves,30.087,3289,Popular,Adventure
1990,Dances with Wolves,30.087,3289,Popular,Drama
1990,Dances with Wolves,30.087,3289,Popular,Western
1979,Apocalypse Now,30.087,6379,Popular,Drama
1979,Apocalypse Now,30.087,6379,Popular,War
2018,Blockers,30.086,1646,below_avg,Comedy
2014,Paddington,30.073,2837,Average,Comedy
2014,Paddington,30.073,2837,Average,Adventure
2014,Paddington,30.073,2837,Average,Family
1994,The Voyeur,30.071,116,not_popular,Drama
1994,The Voyeur,30.071,116,not_popular,Romance
2018,Revenge,30.039,1367,below_avg,Action
2018,Revenge,30.039,1367,below_avg,Thriller
2018,Revenge,30.039,1367,below_avg,Horror
2021,No Man of God,30.034,103,Average,Crime
2021,No Man of God,30.034,103,Average,History
2021,No Man of God,30.034,103,Average,Drama
2011,The Double,30.033,514,not_popular,Action
2011,The Double,30.033,514,not_popular,Drama
2011,The Double,30.033,514,not_popular,Crime
1972,Fist of Fury,30.028,672,Popular,Drama
1972,Fist of Fury,30.028,672,Popular,Action
1972,Fist of Fury,30.028,672,Popular,Thriller
2005,Kronk's New Groove,30.009,1000,below_avg,Animation
2005,Kronk's New Groove,30.009,1000,below_avg,Comedy
2005,Kronk's New Groove,30.009,1000,below_avg,Family
2009,My Life in Ruins,29.989,328,below_avg,Comedy
2009,My Life in Ruins,29.989,328,below_avg,Romance
2022,"Kinsenas, Katapusan",29.984,2,not_popular,Thriller
2005,Get Rich or Die Tryin',29.97,683,Average,Drama
2005,Get Rich or Die Tryin',29.97,683,Average,Crime
2005,Get Rich or Die Tryin',29.97,683,Average,Music
2015,Barbie & Her Sisters in the Great Puppy Adventure,29.959,216,Popular,Family
2015,Barbie & Her Sisters in the Great Puppy Adventure,29.959,216,Popular,Animation
2015,Barbie & Her Sisters in the Great Puppy Adventure,29.959,216,Popular,Adventure
1987,The Living Daylights,29.949,1291,below_avg,Action
1987,The Living Daylights,29.949,1291,below_avg,Adventure
1987,The Living Daylights,29.949,1291,below_avg,Thriller
1979,Mad Max,29.938,3332,Average,Adventure
1979,Mad Max,29.938,3332,Average,Action
1979,Mad Max,29.938,3332,Average,Thriller
1979,Mad Max,29.938,3332,Average,Science Fiction
2011,Spy Kids: All the Time in the World,29.922,777,not_popular,Family
2011,Spy Kids: All the Time in the World,29.922,777,not_popular,Comedy
2011,Spy Kids: All the Time in the World,29.922,777,not_popular,Action
2008,Resident Evil: Degeneration,29.921,788,Average,Animation
2008,Resident Evil: Degeneration,29.921,788,Average,Horror
2008,Resident Evil: Degeneration,29.921,788,Average,Action
2008,Resident Evil: Degeneration,29.921,788,Average,Science Fiction
2018,The Lie,29.913,497,below_avg,Drama
2018,The Lie,29.913,497,below_avg,Horror
2018,The Lie,29.913,497,below_avg,Mystery
2018,The Lie,29.913,497,below_avg,Thriller
2001,Doraemon: Nobita and the Winged Braves,29.913,22,Popular,Family
2001,Doraemon: Nobita and the Winged Braves,29.913,22,Popular,Animation
2001,Doraemon: Nobita and the Winged Braves,29.913,22,Popular,Adventure
1997,Beauty and the Beast: The Enchanted Christmas,29.903,808,below_avg,Animation
1997,Beauty and the Beast: The Enchanted Christmas,29.903,808,below_avg,Family
1997,Beauty and the Beast: The Enchanted Christmas,29.903,808,below_avg,Fantasy
2012,Pitch Perfect,29.899,5706,Popular,Comedy
2012,Pitch Perfect,29.899,5706,Popular,Music
2012,Pitch Perfect,29.899,5706,Popular,Romance
2017,Peach Girl,29.895,40,Average,Romance
2017,Peach Girl,29.895,40,Average,Comedy
2017,Peach Girl,29.895,40,Average,Drama
2003,One Piece: Dead End Adventure,29.889,125,Average,Action
2003,One Piece: Dead End Adventure,29.889,125,Average,Animation
2003,One Piece: Dead End Adventure,29.889,125,Average,Adventure
2019,Discarnate,29.864,74,not_popular,Horror
2019,Discarnate,29.864,74,not_popular,Thriller
2008,Anaconda 3: Offspring,29.86,221,not_popular,Action
2008,Anaconda 3: Offspring,29.86,221,not_popular,Horror
2008,Anaconda 3: Offspring,29.86,221,not_popular,Thriller
2008,Next Avengers: Heroes of Tomorrow,29.843,189,Average,Animation
2008,Next Avengers: Heroes of Tomorrow,29.843,189,Average,Family
2008,Next Avengers: Heroes of Tomorrow,29.843,189,Average,Action
2008,Next Avengers: Heroes of Tomorrow,29.843,189,Average,Adventure
2008,Next Avengers: Heroes of Tomorrow,29.843,189,Average,Science Fiction
1994,Chungking Express,29.84,1110,Popular,Drama
1994,Chungking Express,29.84,1110,Popular,Comedy
1994,Chungking Express,29.84,1110,Popular,Romance
2009,Old Dogs,29.837,581,not_popular,Comedy
2009,Old Dogs,29.837,581,not_popular,Family
2016,Blood Father,29.83,1247,below_avg,Action
2016,Blood Father,29.83,1247,below_avg,Thriller
2016,Blood Father,29.83,1247,below_avg,Drama
2014,Scooby-Doo! WrestleMania Mystery,29.83,239,Popular,Animation
2014,Scooby-Doo! WrestleMania Mystery,29.83,239,Popular,Comedy
2014,Scooby-Doo! WrestleMania Mystery,29.83,239,Popular,Family
2014,Scooby-Doo! WrestleMania Mystery,29.83,239,Popular,Mystery
2012,Asura,29.825,58,Average,Animation
2012,Asura,29.825,58,Average,Drama
2012,Asura,29.825,58,Average,History
2012,Asura,29.825,58,Average,Horror
2014,The Salvation,29.821,645,below_avg,Drama
2014,The Salvation,29.821,645,below_avg,Western
2018,A Wrinkle in Time,29.816,1562,not_popular,Adventure
2018,A Wrinkle in Time,29.816,1562,not_popular,Science Fiction
2018,A Wrinkle in Time,29.816,1562,not_popular,Family
2018,A Wrinkle in Time,29.816,1562,not_popular,Fantasy
2013,Ender's Game,29.811,4868,Average,Science Fiction
2013,Ender's Game,29.811,4868,Average,Action
2013,Ender's Game,29.811,4868,Average,Adventure
2011,A Princess for Christmas,29.81,340,Average,Comedy
2011,A Princess for Christmas,29.81,340,Average,Family
2011,A Princess for Christmas,29.81,340,Average,TV Movie
2011,A Princess for Christmas,29.81,340,Average,Romance
2010,"No eres tú, soy yo",29.807,141,Popular,Drama
2010,"No eres tú, soy yo",29.807,141,Popular,Comedy
2010,"No eres tú, soy yo",29.807,141,Popular,Romance
2021,Souvenir,29.805,28,Average,Drama
1983,Cujo,29.788,720,below_avg,Horror
1983,Cujo,29.788,720,below_avg,Thriller
2012,This Is 40,29.784,1798,not_popular,Comedy
2004,"Mickey, Donald, Goofy: The Three Musketeers",29.779,716,Average,Adventure
2004,"Mickey, Donald, Goofy: The Three Musketeers",29.779,716,Average,Animation
2004,"Mickey, Donald, Goofy: The Three Musketeers",29.779,716,Average,Comedy
2004,"Mickey, Donald, Goofy: The Three Musketeers",29.779,716,Average,Family
2018,Siberia,29.774,419,not_popular,Crime
2018,Siberia,29.774,419,not_popular,Romance
2018,Siberia,29.774,419,not_popular,Thriller
2016,Lego Scooby-Doo!: Haunted Hollywood,29.772,188,Popular,Animation
2016,Lego Scooby-Doo!: Haunted Hollywood,29.772,188,Popular,Family
2016,Lego Scooby-Doo!: Haunted Hollywood,29.772,188,Popular,Comedy
2015,The Big Short,29.765,7289,Popular,Comedy
2015,The Big Short,29.765,7289,Popular,Drama
2001,Joy Ride,29.749,904,below_avg,Mystery
2001,Joy Ride,29.749,904,below_avg,Thriller
2001,Joy Ride,29.749,904,below_avg,Drama
2017,Boo 2! A Madea Halloween,29.724,437,not_popular,Horror
2017,Boo 2! A Madea Halloween,29.724,437,not_popular,Comedy
2014,Alien Outpost,29.722,176,not_popular,Thriller
2014,Alien Outpost,29.722,176,not_popular,Action
2014,Alien Outpost,29.722,176,not_popular,Science Fiction
1992,Army of Darkness,29.706,2325,Popular,Fantasy
1992,Army of Darkness,29.706,2325,Popular,Horror
1992,Army of Darkness,29.706,2325,Popular,Comedy
2018,A Simple Favor,29.702,3429,Average,Crime
2018,A Simple Favor,29.702,3429,Average,Thriller
2018,A Simple Favor,29.702,3429,Average,Mystery
2018,A Simple Favor,29.702,3429,Average,Comedy
1997,Gattaca,29.7,5005,Popular,Thriller
1997,Gattaca,29.7,5005,Popular,Science Fiction
1997,Gattaca,29.7,5005,Popular,Mystery
1997,Gattaca,29.7,5005,Popular,Romance
2017,The Death of Stalin,29.69,1406,Average,Comedy
2017,The Death of Stalin,29.69,1406,Average,Drama
2017,The Death of Stalin,29.69,1406,Average,History
2017,Darkest Hour,29.68,4261,Popular,Drama
2017,Darkest Hour,29.68,4261,Popular,History
2010,Gantz,29.68,223,Average,Horror
2010,Gantz,29.68,223,Average,Action
2010,Gantz,29.68,223,Average,Science Fiction
2018,The Miseducation of Cameron Post,29.677,771,Average,Drama
2016,Skiptrace,29.672,503,not_popular,Action
2016,Skiptrace,29.672,503,not_popular,Comedy
2016,Skiptrace,29.672,503,not_popular,Thriller
2016,Skiptrace,29.672,503,not_popular,Mystery
2014,Barbie: The Pearl Princess,29.669,244,Average,Family
2014,Barbie: The Pearl Princess,29.669,244,Average,Animation
2018,Extinction,29.666,1458,below_avg,Action
2018,Extinction,29.666,1458,below_avg,Drama
2018,Extinction,29.666,1458,below_avg,Science Fiction
2018,Extinction,29.666,1458,below_avg,Thriller
2015,Magic Mike XXL,29.657,1515,below_avg,Comedy
2015,Magic Mike XXL,29.657,1515,below_avg,Drama
